,timestamp,sensor_id,sensor,measurement,sensor_type,value
1018,2025-08-24T14:01:36.610,ESP32,DHT11,temperature-humidity,temperature,22
1019,2025-08-24T14:01:36.610,ESP32,DHT11,temperature-humidity,humidity,31
1020,2025-08-24T14:01:41.509,ESP32,DHT11,temperature-humidity,temperature,21
1021,2025-08-24T14:01:41.509,ESP32,DHT11,temperature-humidity,humidity,20
1022,2025-08-24T14:01:45.990,ESP32,DHT11,temperature-humidity,humidity,20
1023,2025-08-24T14:01:45.990,ESP32,DHT11,temperature-humidity,temperature,21
1024,2025-08-24T14:01:50.482,ESP32,DHT11,temperature-humidity,temperature,21
1025,2025-08-24T14:01:50.482,ESP32,DHT11,temperature-humidity,humidity,20
1026,2025-08-24T14:01:55.000,ESP32,DHT11,temperature-humidity,humidity,36
1027,2025-08-24T14:01:55.000,ESP32,DHT11,temperature-humidity,temperature,21
1028,2025-08-24T14:01:59.508,ESP32,DHT11,temperature-humidity,humidity,29
1029,2025-08-24T14:01:59.508,ESP32,DHT11,temperature-humidity,temperature,21
1030,2025-08-24T14:02:04.666,ESP32,DHT11,temperature-humidity,humidity,19
1031,2025-08-24T14:02:04.666,ESP32,DHT11,temperature-humidity,temperature,24
1032,2025-08-24T14:02:09.788,ESP32,DHT11,temperature-humidity,humidity,20
1033,2025-08-24T14:02:09.788,ESP32,DHT11,temperature-humidity,temperature,21
1034,2025-08-24T14:02:14.908,ESP32,DHT11,temperature-humidity,humidity,20
1035,2025-08-24T14:02:14.908,ESP32,DHT11,temperature-humidity,temperature,21
1036,2025-08-24T14:02:19.467,ESP32,DHT11,temperature-humidity,humidity,20
1037,2025-08-24T14:02:19.467,ESP32,DHT11,temperature-humidity,temperature,21
1038,2025-08-24T14:02:24.480,ESP32,DHT11,temperature-humidity,temperature,21
1039,2025-08-24T14:02:24.480,ESP32,DHT11,temperature-humidity,humidity,34
1040,2025-08-24T14:02:29.655,ESP32,DHT11,temperature-humidity,temperature,21
1041,2025-08-24T14:02:29.655,ESP32,DHT11,temperature-humidity,humidity,20
1042,2025-08-24T14:02:34.979,ESP32,DHT11,temperature-humidity,humidity,20
1043,2025-08-24T14:02:34.979,ESP32,DHT11,temperature-humidity,temperature,21
1044,2025-08-24T14:02:40.098,ESP32,DHT11,temperature-humidity,temperature,21
1045,2025-08-24T14:02:40.098,ESP32,DHT11,temperature-humidity,humidity,20
1046,2025-08-24T14:02:45.034,ESP32,DHT11,temperature-humidity,humidity,20
1047,2025-08-24T14:02:45.034,ESP32,DHT11,temperature-humidity,temperature,22
1048,2025-08-24T14:02:50.155,ESP32,DHT11,temperature-humidity,humidity,20
1049,2025-08-24T14:02:50.155,ESP32,DHT11,temperature-humidity,temperature,22
1050,2025-08-24T14:02:55.255,ESP32,DHT11,temperature-humidity,humidity,20
1051,2025-08-24T14:02:55.255,ESP32,DHT11,temperature-humidity,temperature,22
1052,2025-08-24T14:02:59.835,ESP32,DHT11,temperature-humidity,humidity,20
1053,2025-08-24T14:02:59.835,ESP32,DHT11,temperature-humidity,temperature,22
1054,2025-08-24T14:03:04.347,ESP32,DHT11,temperature-humidity,humidity,20
1055,2025-08-24T14:03:04.347,ESP32,DHT11,temperature-humidity,temperature,22
1056,2025-08-24T14:03:09.386,ESP32,DHT11,temperature-humidity,temperature,22
1057,2025-08-24T14:03:09.386,ESP32,DHT11,temperature-humidity,humidity,36
1058,2025-08-24T14:03:14.506,ESP32,DHT11,temperature-humidity,humidity,20
1059,2025-08-24T14:03:14.506,ESP32,DHT11,temperature-humidity,temperature,22
1060,2025-08-24T14:03:19.728,ESP32,DHT11,temperature-humidity,temperature,22
1061,2025-08-24T14:03:19.728,ESP32,DHT11,temperature-humidity,humidity,20
1062,2025-08-24T14:03:24.702,ESP32,DHT11,temperature-humidity,temperature,22
1063,2025-08-24T14:03:24.702,ESP32,DHT11,temperature-humidity,humidity,20
1064,2025-08-24T14:03:29.172,ESP32,DHT11,temperature-humidity,temperature,22
1065,2025-08-24T14:03:29.172,ESP32,DHT11,temperature-humidity,humidity,20
1066,2025-08-24T14:03:33.811,ESP32,DHT11,temperature-humidity,humidity,35
1067,2025-08-24T14:03:33.811,ESP32,DHT11,temperature-humidity,temperature,22
1068,2025-08-24T14:03:38.784,ESP32,DHT11,temperature-humidity,humidity,20
1069,2025-08-24T14:03:38.784,ESP32,DHT11,temperature-humidity,temperature,22
1070,2025-08-24T14:03:43.794,ESP32,DHT11,temperature-humidity,humidity,20
1071,2025-08-24T14:03:43.794,ESP32,DHT11,temperature-humidity,temperature,22
1072,2025-08-24T14:03:48.913,ESP32,DHT11,temperature-humidity,temperature,22
1073,2025-08-24T14:03:48.913,ESP32,DHT11,temperature-humidity,humidity,20
1074,2025-08-24T14:03:53.494,ESP32,DHT11,temperature-humidity,temperature,22
1075,2025-08-24T14:03:53.494,ESP32,DHT11,temperature-humidity,humidity,20
1076,2025-08-24T14:03:57.973,ESP32,DHT11,temperature-humidity,humidity,20
1077,2025-08-24T14:03:57.973,ESP32,DHT11,temperature-humidity,temperature,22
1078,2025-08-24T14:04:02.786,ESP32,DHT11,temperature-humidity,temperature,22
1079,2025-08-24T14:04:02.786,ESP32,DHT11,temperature-humidity,humidity,20
1080,2025-08-24T14:04:07.299,ESP32,DHT11,temperature-humidity,humidity,20
1081,2025-08-24T14:04:07.299,ESP32,DHT11,temperature-humidity,temperature,22
1082,2025-08-24T14:04:11.950,ESP32,DHT11,temperature-humidity,humidity,20
1083,2025-08-24T14:04:11.950,ESP32,DHT11,temperature-humidity,temperature,22
1084,2025-08-24T14:04:16.970,ESP32,DHT11,temperature-humidity,humidity,31
1085,2025-08-24T14:04:16.970,ESP32,DHT11,temperature-humidity,temperature,22
1086,2025-08-24T14:04:22.194,ESP32,DHT11,temperature-humidity,humidity,20
1087,2025-08-24T14:04:22.194,ESP32,DHT11,temperature-humidity,temperature,22
1088,2025-08-24T14:04:27.322,ESP32,DHT11,temperature-humidity,temperature,22
1089,2025-08-24T14:04:27.322,ESP32,DHT11,temperature-humidity,humidity,20
1090,2025-08-24T14:04:32.458,ESP32,DHT11,temperature-humidity,temperature,22
1091,2025-08-24T14:04:32.458,ESP32,DHT11,temperature-humidity,humidity,20
1092,2025-08-24T14:04:37.093,ESP32,DHT11,temperature-humidity,humidity,20
1093,2025-08-24T14:04:37.093,ESP32,DHT11,temperature-humidity,temperature,22
1094,2025-08-24T14:04:41.560,ESP32,DHT11,temperature-humidity,temperature,22
1095,2025-08-24T14:04:41.560,ESP32,DHT11,temperature-humidity,humidity,20
1096,2025-08-24T14:04:46.464,ESP32,DHT11,temperature-humidity,humidity,20
1097,2025-08-24T14:04:46.464,ESP32,DHT11,temperature-humidity,temperature,22
1098,2025-08-24T14:04:51.585,ESP32,DHT11,temperature-humidity,humidity,20
1099,2025-08-24T14:04:51.585,ESP32,DHT11,temperature-humidity,temperature,22
1100,2025-08-24T14:04:56.447,ESP32,DHT11,temperature-humidity,humidity,20
1101,2025-08-24T14:04:56.447,ESP32,DHT11,temperature-humidity,temperature,22
1102,2025-08-24T14:05:01.618,ESP32,DHT11,temperature-humidity,temperature,22
1103,2025-08-24T14:05:01.618,ESP32,DHT11,temperature-humidity,humidity,20
1104,2025-08-24T14:05:06.643,ESP32,DHT11,temperature-humidity,temperature,22
1105,2025-08-24T14:05:06.643,ESP32,DHT11,temperature-humidity,humidity,20
1106,2025-08-24T14:05:11.393,ESP32,DHT11,temperature-humidity,temperature,22
1107,2025-08-24T14:05:11.393,ESP32,DHT11,temperature-humidity,humidity,20
1108,2025-08-24T14:05:23.281,ESP32,DHT11,temperature-humidity,humidity,20
1109,2025-08-24T14:05:23.281,ESP32,DHT11,temperature-humidity,temperature,22
1110,2025-08-24T14:05:39.684,ESP32,DHT11,temperature-humidity,humidity,20
1111,2025-08-24T14:05:39.684,ESP32,DHT11,temperature-humidity,temperature,22
1112,2025-08-24T14:05:49.964,ESP32,DHT11,temperature-humidity,temperature,22
1113,2025-08-24T14:05:49.964,ESP32,DHT11,temperature-humidity,humidity,20
1114,2025-08-24T14:05:54.562,ESP32,DHT11,temperature-humidity,humidity,20
1115,2025-08-24T14:05:54.562,ESP32,DHT11,temperature-humidity,temperature,22
1116,2025-08-24T14:05:59.095,ESP32,DHT11,temperature-humidity,humidity,32
1117,2025-08-24T14:05:59.095,ESP32,DHT11,temperature-humidity,temperature,22
1118,2025-08-24T14:06:10.957,ESP32,DHT11,temperature-humidity,humidity,20
1119,2025-08-24T14:06:10.957,ESP32,DHT11,temperature-humidity,temperature,22
1120,2025-08-24T14:06:15.871,ESP32,DHT11,temperature-humidity,temperature,22
1121,2025-08-24T14:06:15.871,ESP32,DHT11,temperature-humidity,humidity,20
1122,2025-08-24T14:06:20.626,ESP32,DHT11,temperature-humidity,humidity,20
1123,2025-08-24T14:06:20.626,ESP32,DHT11,temperature-humidity,temperature,22
1124,2025-08-24T14:06:25.307,ESP32,DHT11,temperature-humidity,temperature,22
1125,2025-08-24T14:06:25.307,ESP32,DHT11,temperature-humidity,humidity,20
1126,2025-08-24T14:06:30.503,ESP32,DHT11,temperature-humidity,temperature,22
1127,2025-08-24T14:06:30.503,ESP32,DHT11,temperature-humidity,humidity,26
1128,2025-08-24T14:06:35.624,ESP32,DHT11,temperature-humidity,temperature,22
1129,2025-08-24T14:06:35.624,ESP32,DHT11,temperature-humidity,humidity,20
1130,2025-08-24T14:06:40.481,ESP32,DHT11,temperature-humidity,humidity,20
1131,2025-08-24T14:06:40.481,ESP32,DHT11,temperature-humidity,temperature,22
1132,2025-08-24T14:06:45.401,ESP32,DHT11,temperature-humidity,humidity,20
1133,2025-08-24T14:06:45.401,ESP32,DHT11,temperature-humidity,temperature,22
1134,2025-08-24T14:06:49.941,ESP32,DHT11,temperature-humidity,humidity,20
1135,2025-08-24T14:06:49.941,ESP32,DHT11,temperature-humidity,temperature,22
1136,2025-08-24T14:06:55.079,ESP32,DHT11,temperature-humidity,temperature,22
1137,2025-08-24T14:06:55.079,ESP32,DHT11,temperature-humidity,humidity,32
1138,2025-08-24T14:07:00.199,ESP32,DHT11,temperature-humidity,humidity,20
1139,2025-08-24T14:07:00.199,ESP32,DHT11,temperature-humidity,temperature,22
1140,2025-08-24T14:07:05.319,ESP32,DHT11,temperature-humidity,temperature,22
1141,2025-08-24T14:07:05.319,ESP32,DHT11,temperature-humidity,humidity,20
1142,2025-08-24T14:07:10.188,ESP32,DHT11,temperature-humidity,humidity,20
1143,2025-08-24T14:07:10.188,ESP32,DHT11,temperature-humidity,temperature,22
1144,2025-08-24T14:07:15.265,ESP32,DHT11,temperature-humidity,temperature,22
1145,2025-08-24T14:07:15.265,ESP32,DHT11,temperature-humidity,humidity,20
1146,2025-08-24T14:07:20.495,ESP32,DHT11,temperature-humidity,humidity,20
1147,2025-08-24T14:07:20.495,ESP32,DHT11,temperature-humidity,temperature,22
1148,2025-08-24T14:07:25.507,ESP32,DHT11,temperature-humidity,temperature,22
1149,2025-08-24T14:07:25.507,ESP32,DHT11,temperature-humidity,humidity,20
1150,2025-08-24T14:07:30.168,ESP32,DHT11,temperature-humidity,temperature,22
1151,2025-08-24T14:07:30.168,ESP32,DHT11,temperature-humidity,humidity,20
1152,2025-08-24T14:07:35.426,ESP32,DHT11,temperature-humidity,temperature,22
1153,2025-08-24T14:07:35.426,ESP32,DHT11,temperature-humidity,humidity,20
1154,2025-08-24T14:07:40.460,ESP32,DHT11,temperature-humidity,humidity,20
1155,2025-08-24T14:07:40.460,ESP32,DHT11,temperature-humidity,temperature,22
1156,2025-08-24T14:07:45.667,ESP32,DHT11,temperature-humidity,temperature,22
1157,2025-08-24T14:07:45.667,ESP32,DHT11,temperature-humidity,humidity,20
1158,2025-08-24T14:07:50.797,ESP32,DHT11,temperature-humidity,temperature,22
1159,2025-08-24T14:07:50.797,ESP32,DHT11,temperature-humidity,humidity,20
1160,2025-08-24T14:07:55.682,ESP32,DHT11,temperature-humidity,temperature,22
1161,2025-08-24T14:07:55.682,ESP32,DHT11,temperature-humidity,humidity,20
1162,2025-08-24T14:08:00.822,ESP32,DHT11,temperature-humidity,humidity,20
1163,2025-08-24T14:08:00.822,ESP32,DHT11,temperature-humidity,temperature,22
1164,2025-08-24T14:08:05.954,ESP32,DHT11,temperature-humidity,temperature,22
1165,2025-08-24T14:08:05.954,ESP32,DHT11,temperature-humidity,humidity,20
1166,2025-08-24T14:08:11.062,ESP32,DHT11,temperature-humidity,temperature,22
1167,2025-08-24T14:08:11.062,ESP32,DHT11,temperature-humidity,humidity,20
1168,2025-08-24T14:08:16.387,ESP32,DHT11,temperature-humidity,temperature,22
1169,2025-08-24T14:08:16.387,ESP32,DHT11,temperature-humidity,humidity,20
1170,2025-08-24T14:08:21.514,ESP32,DHT11,temperature-humidity,temperature,22
1171,2025-08-24T14:08:21.514,ESP32,DHT11,temperature-humidity,humidity,20
1172,2025-08-24T14:08:26.365,ESP32,DHT11,temperature-humidity,temperature,22
1173,2025-08-24T14:08:26.365,ESP32,DHT11,temperature-humidity,humidity,20
1174,2025-08-24T14:08:31.543,ESP32,DHT11,temperature-humidity,temperature,22
1175,2025-08-24T14:08:31.543,ESP32,DHT11,temperature-humidity,humidity,20
1176,2025-08-24T14:08:36.634,ESP32,DHT11,temperature-humidity,temperature,22
1177,2025-08-24T14:08:36.634,ESP32,DHT11,temperature-humidity,humidity,20
1178,2025-08-24T14:08:41.703,ESP32,DHT11,temperature-humidity,humidity,20
1179,2025-08-24T14:08:41.703,ESP32,DHT11,temperature-humidity,temperature,22
1180,2025-08-24T14:08:46.706,ESP32,DHT11,temperature-humidity,temperature,22
1181,2025-08-24T14:08:46.706,ESP32,DHT11,temperature-humidity,humidity,20
1182,2025-08-24T14:08:51.820,ESP32,DHT11,temperature-humidity,temperature,22
1183,2025-08-24T14:08:51.820,ESP32,DHT11,temperature-humidity,humidity,20
1184,2025-08-24T14:08:56.939,ESP32,DHT11,temperature-humidity,temperature,22
1185,2025-08-24T14:08:56.939,ESP32,DHT11,temperature-humidity,humidity,20
1186,2025-08-24T14:09:02.057,ESP32,DHT11,temperature-humidity,temperature,22
1187,2025-08-24T14:09:02.057,ESP32,DHT11,temperature-humidity,humidity,20
1188,2025-08-24T14:09:08.406,ESP32,DHT11,temperature-humidity,humidity,20
1189,2025-08-24T14:09:08.406,ESP32,DHT11,temperature-humidity,temperature,22
